Event,TimeSinceStart,Days,Hours,Minutes,AvgPlantGrowth,SectionNumber,PlantType,NoOfSprinklers,NoOfHeaters,TempSensors,SoilSensors,HumiditySensor,WaterLevel,WaterNeed,SprinklerStatus,CurrentTempera,HeaterStatus,FertilizerLevel,LowDayLight,LowLightSeverity,PestAttack,PestSeverity,Power Failure,PowerOffTimeRemaining,Rain,RainTimeRemaining,WaterCutOff,WaterCutOffTimeRemaining
Sprinklers turned ON,88665,61,13,45,100.00,2,Corn,10,5,true,true,true,154.96,200.00,On,85.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,88680,61,14,0,100.00,2,Corn,10,5,true,true,true,229.96,200.00,Off,85.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,88695,61,14,15,100.00,2,Corn,10,5,true,true,true,179.96,200.00,On,86.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,88710,61,14,30,100.00,2,Corn,10,5,true,true,true,254.96,200.00,Off,86.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,88740,61,15,0,100.00,2,Corn,10,5,true,true,true,154.96,200.00,On,86.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,88755,61,15,15,100.00,2,Corn,10,5,true,true,true,229.96,200.00,Off,88.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,88770,61,15,30,100.00,2,Corn,10,5,true,true,true,183.29,200.00,On,88.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,88785,61,15,45,100.00,2,Corn,10,5,true,true,true,258.29,200.00,Off,88.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,88815,61,16,15,100.00,2,Corn,10,5,true,true,true,158.29,200.00,On,92.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,88830,61,16,30,100.00,2,Corn,10,5,true,true,true,228.29,200.00,Off,92.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,88845,61,16,45,100.00,2,Corn,10,5,true,true,true,178.29,200.00,On,92.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,88860,61,17,0,100.00,2,Corn,10,5,true,true,true,253.29,200.00,Off,92.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,88890,61,17,30,100.00,2,Corn,10,5,true,true,true,153.29,200.00,On,96.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,88905,61,17,45,100.00,2,Corn,10,5,true,true,true,228.29,200.00,Off,96.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,88920,61,18,0,100.00,2,Corn,10,5,true,true,true,178.29,200.00,On,96.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,88935,61,18,15,100.00,2,Corn,10,5,true,true,true,253.29,200.00,Off,91.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,88965,61,18,45,100.00,2,Corn,10,5,true,true,true,153.29,200.00,On,91.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,88980,61,19,0,100.00,2,Corn,10,5,true,true,true,223.29,200.00,Off,91.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,88995,61,19,15,100.00,2,Corn,10,5,true,true,true,173.29,200.00,On,85.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,89010,61,19,30,100.00,2,Corn,10,5,true,true,true,248.29,200.00,Off,85.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,89040,61,20,0,100.00,2,Corn,10,5,true,true,true,151.63,200.00,On,85.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,89055,61,20,15,100.00,2,Corn,10,5,true,true,true,221.63,200.00,Off,77.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,89070,61,20,30,100.00,2,Corn,10,5,true,true,true,171.63,200.00,On,77.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,89085,61,20,45,100.00,2,Corn,10,5,true,true,true,246.63,200.00,Off,77.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,89100,61,21,0,100.00,2,Corn,10,5,true,true,true,196.63,200.00,On,77.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,89115,61,21,15,100.00,2,Corn,10,5,true,true,true,271.63,200.00,Off,72.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,89145,61,21,45,100.00,2,Corn,10,5,true,true,true,174.96,200.00,On,72.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,89160,61,22,0,100.00,2,Corn,10,5,true,true,true,249.96,200.00,Off,72.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,89175,61,22,15,100.00,2,Corn,10,5,true,true,true,199.96,200.00,On,64.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,89190,61,22,30,100.00,2,Corn,10,5,true,true,true,274.96,200.00,Off,64.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,89220,61,23,0,100.00,2,Corn,10,5,true,true,true,174.96,200.00,On,64.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,89235,61,23,15,100.00,2,Corn,10,5,true,true,true,244.96,200.00,Off,56.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned ON,89250,61,23,30,100.00,2,Corn,10,5,true,true,true,194.96,200.00,On,56.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Sprinklers turned OFF,89265,61,23,45,100.00,2,Corn,10,5,true,true,true,269.96,200.00,Off,56.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
New Day,89280,62,0,0,100.00,2,Corn,10,5,true,true,true,219.96,200.00,Off,50.40,Off,3075.00,false,0.0,false,0.0,false,0,false,0,false,0,
Pest Attacks,89280,62,0,0,100.00,2,Corn,10,5,true,true,true,219.96,200.00,Off,50.40,Off,1275.00,false,0.0,true,59.0,false,0,false,0,false,0,
Sprinklers turned ON,89295,62,0,15,100.00,2,Corn,10,5,true,true,true,169.96,200.00,On,50.40,Off,1275.00,false,0.0,true,59.0,false,0,false,0,false,0,
Sprinklers turned OFF,89310,62,0,30,100.00,2,Corn,10,5,true,true,true,244.96,200.00,Off,50.40,Off,1275.00,false,0.0,true,59.0,false,0,false,0,false,0,
Sprinklers turned ON,89325,62,0,45,100.00,2,Corn,10,5,true,true,true,194.96,200.00,On,50.40,Off,1275.00,false,0.0,true,59.0,false,0,false,0,false,0,
Sprinklers turned OFF,89340,62,1,0,100.00,2,Corn,10,5,true,true,true,269.96,200.00,Off,50.40,Off,1275.00,false,0.0,true,59.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,89340,62,1,0,100.00,2,Corn,10,5,true,true,true,269.96,200.00,Off,42.40,Off,1275.00,false,0.0,true,58.0,false,0,false,0,false,0,
Sprinklers turned ON,89370,62,1,30,100.00,2,Corn,10,5,true,true,true,169.96,200.00,On,42.40,Off,1275.00,false,0.0,true,58.0,false,0,false,0,false,0,
Sprinklers turned OFF,89385,62,1,45,100.00,2,Corn,10,5,true,true,true,244.96,200.00,Off,42.40,Off,1275.00,false,0.0,true,58.0,false,0,false,0,false,0,
Sprinklers turned ON,89400,62,2,0,100.00,2,Corn,10,5,true,true,true,194.96,200.00,On,42.40,Off,1275.00,false,0.0,true,58.0,false,0,false,0,false,0,
Heaters turned ON,89400,62,2,0,100.00,2,Corn,10,5,true,true,true,194.96,200.00,On,36.40,On,1275.00,false,0.0,true,58.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,89400,62,2,0,100.00,2,Corn,10,5,true,true,true,194.96,200.00,On,36.40,On,1275.00,false,0.0,true,57.0,false,0,false,0,false,0,
Sprinklers turned OFF,89415,62,2,15,100.00,2,Corn,10,5,true,true,true,269.96,200.00,Off,37.60,On,1275.00,false,0.0,true,57.0,false,0,false,0,false,0,
Sprinklers turned ON,89445,62,2,45,100.00,2,Corn,10,5,true,true,true,169.96,200.00,On,40.00,On,1275.00,false,0.0,true,57.0,false,0,false,0,false,0,
Sprinklers turned OFF,89460,62,3,0,100.00,2,Corn,10,5,true,true,true,244.96,200.00,Off,41.20,On,1275.00,false,0.0,true,57.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,89460,62,3,0,100.00,2,Corn,10,5,true,true,true,244.96,200.00,Off,35.20,On,1275.00,false,0.0,true,56.0,false,0,false,0,false,0,
Sprinklers turned ON,89475,62,3,15,100.00,2,Corn,10,5,true,true,true,194.96,200.00,On,36.40,On,1275.00,false,0.0,true,56.0,false,0,false,0,false,0,
Sprinklers turned OFF,89490,62,3,30,100.00,2,Corn,10,5,true,true,true,269.96,200.00,Off,37.60,On,1275.00,false,0.0,true,56.0,false,0,false,0,false,0,
Sprinklers turned ON,89520,62,4,0,100.00,2,Corn,10,5,true,true,true,169.96,200.00,On,40.00,On,1275.00,false,0.0,true,56.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,89520,62,4,0,100.00,2,Corn,10,5,true,true,true,169.96,200.00,On,33.00,On,1275.00,false,0.0,true,55.0,false,0,false,0,false,0,
Sprinklers turned OFF,89535,62,4,15,100.00,2,Corn,10,5,true,true,true,244.96,200.00,Off,34.20,On,1275.00,false,0.0,true,55.0,false,0,false,0,false,0,
Sprinklers turned ON,89550,62,4,30,100.00,2,Corn,10,5,true,true,true,194.96,200.00,On,35.40,On,1275.00,false,0.0,true,55.0,false,0,false,0,false,0,
Sprinklers turned OFF,89565,62,4,45,100.00,2,Corn,10,5,true,true,true,269.96,200.00,Off,36.60,On,1275.00,false,0.0,true,55.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,89580,62,5,0,100.00,2,Corn,10,5,true,true,true,223.29,200.00,Off,31.72,On,1275.00,false,0.0,true,54.0,false,0,false,0,false,0,
Sprinklers turned ON,89595,62,5,15,100.00,2,Corn,10,5,true,true,true,173.29,200.00,On,32.92,On,1275.00,false,0.0,true,54.0,false,0,false,0,false,0,
Sprinklers turned OFF,89610,62,5,30,100.00,2,Corn,10,5,true,true,true,248.29,200.00,Off,34.12,On,1275.00,false,0.0,true,54.0,false,0,false,0,false,0,
Sprinklers turned ON,89625,62,5,45,100.00,2,Corn,10,5,true,true,true,198.29,200.00,On,35.32,On,1275.00,false,0.0,true,54.0,false,0,false,0,false,0,
Sprinklers turned OFF,89640,62,6,0,100.00,2,Corn,10,5,true,true,true,273.29,200.00,Off,36.52,On,1275.00,false,0.0,true,54.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,89640,62,6,0,100.00,2,Corn,10,5,true,true,true,273.29,200.00,Off,29.52,On,1275.00,false,0.0,true,53.0,false,0,false,0,false,0,
Sprinklers turned ON,89670,62,6,30,100.00,2,Corn,10,5,true,true,true,173.29,200.00,On,31.92,On,1275.00,false,0.0,true,53.0,false,0,false,0,false,0,
Sprinklers turned OFF,89685,62,6,45,100.00,2,Corn,10,5,true,true,true,248.29,200.00,Off,33.12,On,1275.00,false,0.0,true,53.0,false,0,false,0,false,0,
Sprinklers turned ON,89700,62,7,0,100.00,2,Corn,10,5,true,true,true,198.29,200.00,On,34.32,On,1275.00,false,0.0,true,53.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,89700,62,7,0,100.00,2,Corn,10,5,true,true,true,198.29,200.00,On,38.32,On,1275.00,false,0.0,true,52.0,false,0,false,0,false,0,
Sprinklers turned OFF,89715,62,7,15,100.00,2,Corn,10,5,true,true,true,273.29,200.00,Off,39.52,On,1275.00,false,0.0,true,52.0,false,0,false,0,false,0,
Sprinklers turned ON,89745,62,7,45,100.00,2,Corn,10,5,true,true,true,173.29,200.00,On,41.92,On,1275.00,false,0.0,true,52.0,false,0,false,0,false,0,
Sprinklers turned OFF,89760,62,8,0,100.00,2,Corn,10,5,true,true,true,243.29,200.00,Off,43.04,On,1275.00,false,0.0,true,52.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,89760,62,8,0,100.00,2,Corn,10,5,true,true,true,243.29,200.00,Off,44.04,On,1275.00,false,0.0,true,51.0,false,0,false,0,false,0,
Sprinklers turned ON,89775,62,8,15,100.00,2,Corn,10,5,true,true,true,193.29,200.00,On,45.24,On,1275.00,false,0.0,true,51.0,false,0,false,0,false,0,
Sprinklers turned OFF,89790,62,8,30,100.00,2,Corn,10,5,true,true,true,268.29,200.00,Off,46.44,On,1275.00,false,0.0,true,51.0,false,0,false,0,false,0,
Sprinklers turned ON,89820,62,9,0,100.00,2,Corn,10,5,true,true,true,168.29,200.00,On,48.84,On,1275.00,false,0.0,true,51.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,89820,62,9,0,100.00,2,Corn,10,5,true,true,true,168.29,200.00,On,52.84,On,1275.00,false,0.0,true,50.0,false,0,false,0,false,0,
Sprinklers turned OFF,89835,62,9,15,100.00,2,Corn,10,5,true,true,true,243.29,200.00,Off,54.04,On,1275.00,false,0.0,true,50.0,false,0,false,0,false,0,
Sprinklers turned ON,89850,62,9,30,100.00,2,Corn,10,5,true,true,true,193.29,200.00,On,55.24,On,1275.00,false,0.0,true,50.0,false,0,false,0,false,0,
Sprinklers turned OFF,89865,62,9,45,100.00,2,Corn,10,5,true,true,true,263.29,200.00,Off,56.36,On,1275.00,false,0.0,true,50.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,89880,62,10,0,100.00,2,Corn,10,5,true,true,true,213.29,200.00,Off,59.56,On,1275.00,false,0.0,true,49.0,false,0,false,0,false,0,
Sprinklers turned ON,89895,62,10,15,100.00,2,Corn,10,5,true,true,true,163.29,200.00,On,60.76,On,1275.00,false,0.0,true,49.0,false,0,false,0,false,0,
Sprinklers turned OFF,89910,62,10,30,100.00,2,Corn,10,5,true,true,true,238.29,200.00,Off,61.96,On,1275.00,false,0.0,true,49.0,false,0,false,0,false,0,
Sprinklers turned ON,89925,62,10,45,100.00,2,Corn,10,5,true,true,true,188.29,200.00,On,63.16,On,1275.00,false,0.0,true,49.0,false,0,false,0,false,0,
Sprinklers turned OFF,89940,62,11,0,100.00,2,Corn,10,5,true,true,true,263.29,200.00,Off,64.36,On,1275.00,false,0.0,true,49.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,89940,62,11,0,100.00,2,Corn,10,5,true,true,true,263.29,200.00,Off,66.36,On,1275.00,false,0.0,true,48.0,false,0,false,0,false,0,
Sprinklers turned ON,89970,62,11,30,100.00,2,Corn,10,5,true,true,true,163.29,200.00,On,68.76,On,1275.00,false,0.0,true,48.0,false,0,false,0,false,0,
Sprinklers turned OFF,89985,62,11,45,100.00,2,Corn,10,5,true,true,true,238.29,200.00,Off,69.96,On,1275.00,false,0.0,true,48.0,false,0,false,0,false,0,
Sprinklers turned ON,90000,62,12,0,100.00,2,Corn,10,5,true,true,true,188.29,200.00,On,71.16,On,1275.00,false,0.0,true,48.0,false,0,false,0,false,0,
Heaters turned OFF,90000,62,12,0,100.00,2,Corn,10,5,true,true,true,188.29,200.00,On,73.16,Off,1275.00,false,0.0,true,48.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,90000,62,12,0,100.00,2,Corn,10,5,true,true,true,188.29,200.00,On,73.16,Off,1275.00,false,0.0,true,47.0,false,0,false,0,false,0,
Sprinklers turned OFF,90015,62,12,15,100.00,2,Corn,10,5,true,true,true,253.29,200.00,Off,73.16,Off,1275.00,false,0.0,true,47.0,false,0,false,0,false,0,
Sprinklers turned ON,90045,62,12,45,100.00,2,Corn,10,5,true,true,true,153.29,200.00,On,73.16,Off,1275.00,false,0.0,true,47.0,false,0,false,0,false,0,
Sprinklers turned OFF,90060,62,13,0,100.00,2,Corn,10,5,true,true,true,228.29,200.00,Off,73.16,Off,1275.00,false,0.0,true,47.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,90060,62,13,0,100.00,2,Corn,10,5,true,true,true,228.29,200.00,Off,75.16,Off,1275.00,false,0.0,true,46.0,false,0,false,0,false,0,
Sprinklers turned ON,90075,62,13,15,100.00,2,Corn,10,5,true,true,true,178.29,200.00,On,75.16,Off,1275.00,false,0.0,true,46.0,false,0,false,0,false,0,
Sprinklers turned OFF,90090,62,13,30,100.00,2,Corn,10,5,true,true,true,253.29,200.00,Off,75.16,Off,1275.00,false,0.0,true,46.0,false,0,false,0,false,0,
Sprinklers turned ON,90120,62,14,0,100.00,2,Corn,10,5,true,true,true,153.29,200.00,On,75.16,Off,1275.00,false,0.0,true,46.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,90120,62,14,0,100.00,2,Corn,10,5,true,true,true,153.29,200.00,On,76.16,Off,1275.00,false,0.0,true,45.0,false,0,false,0,false,0,
Sprinklers turned OFF,90135,62,14,15,100.00,2,Corn,10,5,true,true,true,228.29,200.00,Off,76.16,Off,1275.00,false,0.0,true,45.0,false,0,false,0,false,0,
Sprinklers turned ON,90150,62,14,30,100.00,2,Corn,10,5,true,true,true,178.29,200.00,On,76.16,Off,1275.00,false,0.0,true,45.0,false,0,false,0,false,0,
Sprinklers turned OFF,90165,62,14,45,100.00,2,Corn,10,5,true,true,true,253.29,200.00,Off,76.16,Off,1275.00,false,0.0,true,45.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,90180,62,15,0,100.00,2,Corn,10,5,true,true,true,203.29,200.00,Off,81.16,Off,1275.00,false,0.0,true,44.0,false,0,false,0,false,0,
Sprinklers turned ON,90195,62,15,15,100.00,2,Corn,10,5,true,true,true,153.29,200.00,On,81.16,Off,1275.00,false,0.0,true,44.0,false,0,false,0,false,0,
Sprinklers turned OFF,90210,62,15,30,100.00,2,Corn,10,5,true,true,true,228.29,200.00,Off,81.16,Off,1275.00,false,0.0,true,44.0,false,0,false,0,false,0,
Sprinklers turned ON,90225,62,15,45,100.00,2,Corn,10,5,true,true,true,181.63,200.00,On,81.16,Off,1275.00,false,0.0,true,44.0,false,0,false,0,false,0,
Sprinklers turned OFF,90240,62,16,0,100.00,2,Corn,10,5,true,true,true,256.63,200.00,Off,81.16,Off,1275.00,false,0.0,true,44.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,90240,62,16,0,100.00,2,Corn,10,5,true,true,true,256.63,200.00,Off,85.16,Off,1275.00,false,0.0,true,43.0,false,0,false,0,false,0,
Sprinklers turned ON,90270,62,16,30,100.00,2,Corn,10,5,true,true,true,156.63,200.00,On,85.16,Off,1275.00,false,0.0,true,43.0,false,0,false,0,false,0,
Sprinklers turned OFF,90285,62,16,45,100.00,2,Corn,10,5,true,true,true,231.63,200.00,Off,85.16,Off,1275.00,false,0.0,true,43.0,false,0,false,0,false,0,
Sprinklers turned ON,90300,62,17,0,100.00,2,Corn,10,5,true,true,true,181.63,200.00,On,85.16,Off,1275.00,false,0.0,true,43.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,90300,62,17,0,100.00,2,Corn,10,5,true,true,true,181.63,200.00,On,88.16,Off,1275.00,false,0.0,true,42.0,false,0,false,0,false,0,
Sprinklers turned OFF,90315,62,17,15,100.00,2,Corn,10,5,true,true,true,256.63,200.00,Off,88.16,Off,1275.00,false,0.0,true,42.0,false,0,false,0,false,0,
Sprinklers turned ON,90345,62,17,45,100.00,2,Corn,10,5,true,true,true,159.96,200.00,On,88.16,Off,1275.00,false,0.0,true,42.0,false,0,false,0,false,0,
Sprinklers turned OFF,90360,62,18,0,100.00,2,Corn,10,5,true,true,true,234.96,200.00,Off,88.16,Off,1275.00,false,0.0,true,42.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,90360,62,18,0,100.00,2,Corn,10,5,true,true,true,234.96,200.00,Off,82.16,Off,1275.00,false,0.0,true,41.0,false,0,false,0,false,0,
Sprinklers turned ON,90375,62,18,15,100.00,2,Corn,10,5,true,true,true,188.29,200.00,On,82.16,Off,1275.00,false,0.0,true,41.0,false,0,false,0,false,0,
Sprinklers turned OFF,90390,62,18,30,100.00,2,Corn,10,5,true,true,true,263.29,200.00,Off,82.16,Off,1275.00,false,0.0,true,41.0,false,0,false,0,false,0,
Sprinklers turned ON,90420,62,19,0,100.00,2,Corn,10,5,true,true,true,163.29,200.00,On,82.16,Off,1275.00,false,0.0,true,41.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,90420,62,19,0,100.00,2,Corn,10,5,true,true,true,163.29,200.00,On,78.16,Off,1275.00,false,0.0,true,40.0,false,0,false,0,false,0,
Sprinklers turned OFF,90435,62,19,15,100.00,2,Corn,10,5,true,true,true,238.29,200.00,Off,78.16,Off,1275.00,false,0.0,true,40.0,false,0,false,0,false,0,
Sprinklers turned ON,90450,62,19,30,100.00,2,Corn,10,5,true,true,true,188.29,200.00,On,78.16,Off,1275.00,false,0.0,true,40.0,false,0,false,0,false,0,
Sprinklers turned OFF,90465,62,19,45,100.00,2,Corn,10,5,true,true,true,263.29,200.00,Off,78.16,Off,1275.00,false,0.0,true,40.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,90480,62,20,0,100.00,2,Corn,10,5,true,true,true,213.29,200.00,Off,74.16,Off,1275.00,false,0.0,true,39.0,false,0,false,0,false,0,
Sprinklers turned ON,90495,62,20,15,100.00,2,Corn,10,5,true,true,true,163.29,200.00,On,74.16,Off,1275.00,false,0.0,true,39.0,false,0,false,0,false,0,
Sprinklers turned OFF,90510,62,20,30,100.00,2,Corn,10,5,true,true,true,238.29,200.00,Off,74.16,Off,1275.00,false,0.0,true,39.0,false,0,false,0,false,0,
Sprinklers turned ON,90525,62,20,45,100.00,2,Corn,10,5,true,true,true,188.29,200.00,On,74.16,Off,1275.00,false,0.0,true,39.0,false,0,false,0,false,0,
Sprinklers turned OFF,90540,62,21,0,100.00,2,Corn,10,5,true,true,true,258.29,200.00,Off,74.16,Off,1275.00,false,0.0,true,39.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,90540,62,21,0,100.00,2,Corn,10,5,true,true,true,258.29,200.00,Off,67.16,Off,1275.00,false,0.0,true,38.0,false,0,false,0,false,0,
Sprinklers turned ON,90570,62,21,30,100.00,2,Corn,10,5,true,true,true,158.29,200.00,On,67.16,Off,1275.00,false,0.0,true,38.0,false,0,false,0,false,0,
Sprinklers turned OFF,90585,62,21,45,100.00,2,Corn,10,5,true,true,true,233.29,200.00,Off,67.16,Off,1275.00,false,0.0,true,38.0,false,0,false,0,false,0,
Sprinklers turned ON,90600,62,22,0,100.00,2,Corn,10,5,true,true,true,183.29,200.00,On,67.16,Off,1275.00,false,0.0,true,38.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,90600,62,22,0,100.00,2,Corn,10,5,true,true,true,183.29,200.00,On,61.16,Off,1275.00,false,0.0,true,37.0,false,0,false,0,false,0,
Sprinklers turned OFF,90615,62,22,15,100.00,2,Corn,10,5,true,true,true,258.29,200.00,Off,61.16,Off,1275.00,false,0.0,true,37.0,false,0,false,0,false,0,
Sprinklers turned ON,90645,62,22,45,100.00,2,Corn,10,5,true,true,true,158.29,200.00,On,61.16,Off,1275.00,false,0.0,true,37.0,false,0,false,0,false,0,
Sprinklers turned OFF,90660,62,23,0,100.00,2,Corn,10,5,true,true,true,233.29,200.00,Off,61.16,Off,1275.00,false,0.0,true,37.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,90660,62,23,0,100.00,2,Corn,10,5,true,true,true,233.29,200.00,Off,58.16,Off,1275.00,false,0.0,true,36.0,false,0,false,0,false,0,
Sprinklers turned ON,90675,62,23,15,100.00,2,Corn,10,5,true,true,true,183.29,200.00,On,58.16,Off,1275.00,false,0.0,true,36.0,false,0,false,0,false,0,
Sprinklers turned OFF,90690,62,23,30,100.00,2,Corn,10,5,true,true,true,258.29,200.00,Off,58.16,Off,1275.00,false,0.0,true,36.0,false,0,false,0,false,0,
Sprinklers turned ON,90720,63,0,0,100.00,2,Corn,10,5,true,true,true,158.29,200.00,On,58.16,Off,1275.00,false,0.0,true,36.0,false,0,false,0,false,0,
Plant Growth Slows due to Pest Attack,90720,63,0,0,100.00,2,Corn,10,5,true,true,true,158.29,200.00,On,52.16,Off,1275.00,false,0.0,true,35.0,false,0,false,0,false,0,
New Day,90720,63,0,0,100.00,2,Corn,10,5,true,true,true,158.29,200.00,On,52.16,Off,1275.00,false,0.0,true,35.0,false,0,false,0,false,0,
Pest Attacks,90720,63,0,0,100.00,2,Corn,10,5,true,true,true,158.29,200.00,On,52.16,Off,-525.00,false,0.0,true,97.0,false,0,false,0,false,0,
Fertilizers Balanced,90720,63,0,0,100.00,2,Corn,10,5,true,true,true,158.29,200.00,On,52.16,Off,4875.00,false,0.0,true,97.0,false,0,false,0,false,0,
